한글발음,한자,획수,자원오행,뜻,발음오행
엽,惗,12,火,(녑)사랑할,土
엽,熀,14,火,환히 비칠,土
엽,曅,16,火,빛날,土
엽,爗,20,火,빛날,土
영,永,5,水,"길, 오랠",土
영,英,11,木,"꽃부리, 영웅",土
영,榮,14,木,"姓,영화,꽃",土
영,栄,9,木,영화,土
영,泳,9,水,헤엄칠,土
영,詠,12,金,"읊을, 노래",土
영,映,9,火,"비출, 밝을",土
영,渶,13,水,물맑을,土
영,煐,13,火,"빛날, 사람이름",土
영,瑩,15,金,"밝을, 옥빛",土
영,瑛,14,金,"옥빛, 수정",土
영,寧,14,木,(녕)편안할,土
영,伶,7,火,(령)영리할,土
영,玲,10,金,(령)옥소리,土
영,姈,8,土,(령)계집 슬기로울,土
영,昤,9,火,(령)날빛 영롱할,土
영,令,5,火,(령)하여금,土
영,潁,15,水,강이름,土
영,瓔,22,金,구슬목걸이,土
영,濚,18,水,물소리,土
영,嬴,16,土,가득할,土
영,穎,16,木,"이삭, 빼어날",土
영,欞,28,木,"(령)격자창, 처마",土
영,秢,10,木,(령)벼 처음 익을,土
영,苓,11,木,(령)도꼬마리,土
영,影,15,火,"형상, 그림자",土
영,鍈,17,金,방울소리,土
영,濴,18,水,물이 졸졸 흐를,土
영,韺,18,金,풍류이름,土
영,碤,14,金, 물속들,土
영,縈,16,木,얽힐,土
영,贏,20,金,남을,土
영,郢,14,土,땅이름,土
영,聆,9,水,(령)달빛 영롱할,土
영,旲,7,火,클(햇빛 대),土
영,軨,12,火,(령)사냥 수레,土
영,鴒,16,火,(령)할미새,土
영,䀴,12,木,똑바로 볼,土
영,領,14,火,"(령)고개, 거느릴",土
영,鈴,13,金,(령)방울,土
영,嶺,17,土,"(령)고개, 산길",土
영,零,13,水,(령)이슬비,土
영,靈,24,水,"(령)신령, 혼백",土
영,暎,13,火,"비출, 밝을",土
영,𢥏,21,火,지킬,土
영,瀯,21,水,물소리,土
영,盈,9,水,"찰, 가득할",土
영,楹,13,木,"기둥, 원활할",土
영,嬰,17,土,"어릴, 두를",土
영,營,17,火,"경영할, 다스릴",土
영,迎,11,土,맞이할,土
영,蠑,20,水,영원,土
영,朠,13,水,달빛,土
영,浧,11,水,거침없이 흐를,土
영,栐,9,木,나무이름,土
영,荣,12,木,"영화, 꽃",土
영,咏,8,水,노래할,土
영,嶸,17,土,가파를,土
영,岭,8,土,(령)고개,土
영,佞,7,火,(녕)아첨할,土
영,塋,13,土,"무덤, 계획할",土
영,齡,20,金,(령)나이,土
영,呤,8,水,(령)속삭일,土
영,癭,22,水,"혹, 군더더기",土
영,瀛,20,水,"바다, 늪속",土
영,纓,23,木,갓끈,土
영,霙,17,水,진눈깨비,土
영,另,5,水,(령)헤어질,土
영,蛉,11,水,(령)잠자리,土
예,譽,21,金,"기릴, 칭찬할",土
예,預,13,火,"참여할, 미리",土
예,𣫙,19,金,아름다울,土
예,禮,18,木,(례)예도,土
예,例,8,火,"(례)법식, 보기",土
예,汭,8,水,물굽이,土
예,濊,17,水,"깊을, 넉넉할",土
예,橤,16,木,"드리울, 꽃술",土
예,蕊,18,木,꽃술,土
예,蘂,22,木,꽃술,土
예,嫕,14,土,유순할,土
예,艾,8,木,다스릴,土
예,羿,11,火,사람 이름,土
예,瘱,16,水,고요할,土
예,郳,15,土,나라이름,土
예,帠,9,木,법,土
예,淣,12,水,물가,土
예,㙯,15,土,재주,土
예,兒,8,水,다시 난 이,土
예,倪,10,火,"어린이, 흘겨볼",土
예,曳,6,火,"끌, 고달플",土
예,嫛,14,土,갓난아이,土
예,獩,17,土,민족이름,土
예,睨,13,木,곁눈질 할,土
예,瞖,16,木,흐릴,土
예,薉,19,木,거칠,土
예,蚋,10,水,파리매,土
예,乂,2,金,"어질, 다스릴",土
예,䜭,12,水,밝을,土
예,叡,16,火,"밝을, 슬기로울",土
예,睿,14,木,밝을,土
예,芮,10,木,"姓,물가,나라이름",土
예,玴,10,金,옥돌,土
예,詣,13,金,"이를, 도착할",土
예,藝,21,木,"심을, 재주",土
예,埶,11,土,"심을, 재주",土
예,蓺,17,木,심을,土
예,豫,16,水,"姓,미리,즐길",土
예,霓,16,水,무지개,土
예,刈,4,金,풀벨,土
예,銳,15,金,"뾰족할, 날카로울",土
예,拽,10,木,(열)끌,土
예,掜,12,木,비길,土
예,枘,8,木,"장부, (논)싹 날",土
예,繄,17,木,창전대,土
예,翳,17,火,깃일산,土
예,枻,9,木,노(도지개 설),土
예,医,7,土,활집(醫의 略字),土
예,蜺,14,水,애매미,土
예,觬,15,木,뿔 굽을,土
예,鷖,22,火,갈매기,土
예,麑,19,土,사자,土
예,隸,17,水,(례)붙을,土
예,鱧,24,水,(례)가물치,土
예,猊,11,土,사자,土
예,裔,13,木,"후손, 옷자락",土
예,堄,11,土,성가퀴,土
예,穢,18,木,"더러울, 거칠",土
예,囈,22,水,잠꼬대,土
오,五,5,土,"다섯, 다섯 번",土
오,吾,7,水,"나, 당신",土
오,伍,6,火,"다섯, 다섯사람",土
오,吳,7,水,"姓,오나라",土
오,午,4,火,"姓,낮,남쪽",土
오,旿,8,火,"밝을, 대낮",土
오,晤,11,火,"밝을, 만날",土
오,珸,12,金,"옥돌, 옥빛",土
오,梧,11,木,벽오동나무,土
오,俉,9,火,맞이할,土
오,燠,17,火,"따뜻할, 위로할",土
오,䫨,20,火,높고 클,土
오,塢,13,土,"둑, 마을",土
오,墺,16,土,"물가, 육지",土
오,澳,17,水,깊을,土
오,鏊,19,金,번철,土
오,隩,20,土,물굽이,土
오,鼯,20,木,날다람쥐,土
오,誤,14,金,"그릇될, 잘못할",土
오,汚,7,水,"더러울, 추잡할",土
오,嗚,13,水,"탄식할, 새소리",土
오,傲,13,火,거만할,土
오,惡,12,火,"미워할, (악)악할",土
오,懊,17,火,"한할, 사랑할",土
오,敖,11,金,"놀, 시끄러울",土
오,熬,15,火,"볶을, 탈",土
오,獒,15,土,"개, 맹견",土
오,唔,10,水,글 읽는 소리,土
오,嗷,14,水,시끄러울,土
오,噁,15,火,(악)미워할,土
오,嫯,14,土,교만할,土
오,忤,8,火,거스를,土
오,慠,15,火,오만할,土
오,捂,11,木,거스를,土
오,汙,7,水,더러울,土
오,謷,18,金,헐뜯을,土
오,浯,11,水,강이름,土
오,蜈,13,水,지네,土
오,悟,11,火,"깨달을, 깨우칠",土
오,圬,6,土,흙손,土
오,筽,13,木,버들고리,土
오,驁,21,火,준마,土
오,烏,10,火,"까마귀, 검을",土
오,娛,10,土,"기쁠, 즐거울",土
오,奧,13,木,"속, 아랫목",土
오,筽,13,木,버들고리,土
오,寤,14,木,"깰, 깨달을",土
오,鼇,24,水,"자라, 큰 거북",土
오,鰲,22,水,자라,土
오,仵,6,火,짝,土
오,俣,9,火,갈래지을,土
오,寤,16,水,부엌,土
오,聱,17,火,듣지 아니할,土
오,襖,19,木,웃옷,土
오,迃,11,土,굽을,土
오,迂,11,土,"만날, 거스를",土
오,遨,18,土,놀,土
오,鏖,19,金,오살할,土
옥,沃,8,水,"윤택할, 물댈",土
옥,鈺,13,金,"보배, 보물",土
옥,玉,5,金,"姓,옥,구슬",土
옥,屋,9,木,"집, 주거",土
옥,獄,14,土,"옥, 감옥",土
온,薀,19,木,붕어마름,土
온,縕,16,木,"헌솜, 풍부할",土
온,䭓,19,水,보리 먹을,土
온,瘟,15,水,"염병, 괴로울",土
온,慍,14,火,성낼,土
온,韞,19,金,감출,土
온,昷,9,火,어질,土
온,𥠺,15,木,번성할,土
온,溫,14,水,"姓,따뜻할,온화할",土
온,蘊,22,木,"姓,쌓을,저축할",土
온,瑥,15,金,사람이름,土
온,穩,19,木,"평온할, 곡식 걷어모을",土
온,榲,14,木,기둥,土
온,馧,19,木,향기로울,土
온,㒚,16,火,안온할(기댈 은),土
온,氳,14,水,기운어릴,土
온,熅,14,火,숯불,土
온,轀,17,火,수레,土
온,醞,17,金,빚을,土
온,媼,13,土,"할미, 어머니",土
온,媪,12,土,할머니,土
올,兀,3,木,우뚝할,土
올,杌,7,木,나무 그루터기,土
올,嗢,13,水,목멜,土
올,膃,16,水,살찔,土
옹,邕,10,土,"화할, 화목할",土
옹,饔,22,水,"아침, 조반",土
옹,雍,13,火,"姓,온화할,누그러질",土
옹,擁,17,木,"안을, 가릴",土
옹,瓮,9,土,"독, 항아리",土
옹,甕,18,土,"독, 단지",土
옹,壅,16,土,"막을, 북돋을",土
옹,廱,21,木,학교,土
옹,滃,14,水,구름 일,土
옹,禺,9,土,땅이름,土
옹,罋,19,土,항아리,土
옹,蓊,16,木,장다리,土
옹,雝,18,火,화락할,土
옹,顒,18,火,엄숙할,土
옹,翁,10,火,"늙은이, 아비",土
옹,癰,23,水,"악창, 등창",土
옹,喁,12,水,벌름거릴,土
옹,癕,18,水,악창,土
와,哇,9,水,"토할, (규)노래할",土
와,洼,10,水,웅덩이,土
와,猧,13,土,발바리,土
와,譌,19,金,잘못될,土
와,瓦,5,土,"기와, 질그릇",土
와,臥,8,火,"누울, 쉴",土
와,渦,12,水,소용돌이,土
와,窩,14,水,"움집, 굴",土
와,囮,7,水,후림새,土
와,婐,11,土,날씬할,土
와,枙,8,木,옹이,土
와,窊,10,水,우묵할,土
와,萵,15,木,상추,土
와,娃,9,土,예쁠(왜),土
와,窪,14,水,"웅덩이, 맑은 물",土
와,蝸,15,水,"달팽이, 고둥",土
와,蛙,12,水,"개구리, 음란할",土
와,訛,11,金,"그릇될, 속일",土
완,完,7,木,"완전할, 지킬",土
완,妧,7,土,아리따울,土
완,岏,7,土,산뾰족할,土
완,玩,9,金,"놀, 익힐",土
완,垸,10,土,"바를, 둑",土
완,浣,11,水,"씻을, 열흘사이",土
완,莞,13,木,"왕골, 자리",土
완,琓,12,金,"서옥, 옥이름",土
완,梡,11,木,도마,土
완,緩,15,木,"느릴, 느슨할",土
완,琬,13,金,"홀, 아름다운 옥",土
완,鋺,16,金,저울바탕,土
완,婠,11,土,"예쁠, 몸맵시",土
완,婉,11,土,"순할, 예쁠",土
완,椀,12,木,"주발, 그릇",土
완,碗,13,金,주발,土
완,豌,15,火,완두,土
완,阮,12,土,"관문이름, 월금",土
완,頑,13,火,"완고할, 무딜",土
완,涴,12,水,물 굽이쳐 흐를,土
완,翫,15,火,"가지고 놀, 기뻐할",土
완,宛,8,木,"굽을, 마치",土
완,刓,6,金,깎을,土
완,輐,14,火,둥글,土
완,惋,12,火,한탄할,土
완,盌,10,土,주발,土
완,抏,8,木,꺾을,土
완,脘,13,水,"위, 밥통",土
완,腕,14,水,"팔, 팔뚝",土
완,忨,8,火,희롱할,土
완,杬,8,木,어루만질완,土
왈,曰,4,火,"가로, 일컬을",土
왕,王,4,金,"姓,임금,제후",土
왕,往,8,火,"갈, 이따금",土
왕,旺,8,火,"왕성할, 고울",土
왕,汪,8,水,"못, 넓을",土
왕,枉,8,木,"굽을, 굽힐",土
왕,瀇,19,水,(황)깊을,土
왕,迬,12,土,갈,土
왜,娃,9,土,예쁠,土
왜,倭,10,火,"순할, 왜국",土
왜,歪,9,土,"삐뚤, 기울",土
왜,矮,13,金,"키 작을, 짧게 할",土
왜,媧,12,土,사람 이름,土
외,猥,13,土,"함부로, 뒤섞일",土
외,嵬,13,土,높을,土
외,巍,21,土,높고 큰 모양,土
외,外,5,火,"바깥, 겉",土
외,畏,9,土,"두려울, 겁낼",土
외,偎,11,火,가까이할,土
외,隗,18,土,"姓,높을",土
외,嵔,12,土,꾸불꾸불할,土
외,崴,12,土,"높을, (위)산모양",土
외,渨,13,水,"빠질, (위)흐릴",土
외,煨,13,火,묻은 불,土
외,碨,14,金,(우)돌 우툴투툴할,土
외,磈,15,金,돌,土
외,聵,18,火,귀머거리,土
요,夭,4,水,"어릴, 젊을",土
요,曜,18,火,"요일, 해비칠",土
요,耀,20,火,빛날,土
요,妖,7,土,아리따울,土
요,暚,14,火,햇빛,土
요,嶢,15,土,높을,土
요,耀,18,火,빛날,土
요,窯,15,水,"가마, 도기",土
요,繇,17,木,"역사, 따를",土
요,繞,18,木,"두를, 둘러쌀",土
요,姚,9,土,"예쁠, 멀리",土
요,僥,14,火,"바랄, 요행",土
요,凹,5,火,오목할,土
요,邀,20,土,"맞을, 부를",土
요,要,9,金,"姓,구할,중요할",土
요,瑤,15,金,아름다운 옥,土
요,窈,10,水,"그윽할, 고상할",土
요,謠,17,金,"노래, 풍설",土
요,饒,21,水,"넉넉할, 배불리 먹을",土
요,樂,15,木,"좋아할, (악)풍류",土
요,料,10,火,"(료)셀, 헤아릴",土
요,偠,11,火,날씬할,土
요,堯,12,土,"姓,높을,요임금",土
요,墝,15,土,메마른 땅,土
요,嬈,15,土,번거로울,土
요,幺,3,水,작을,土
요,徭,13,火,역사,土
요,徼,16,火,돌,土
요,澆,16,水,물댈,土
요,蕘,18,木,땔나무,土
요,遶,19,土,두를,土
요,嫽,15,土,(료)예쁠,土
요,撩,16,木,(료)다스릴,土
요,暸,16,火,(료)밝을,土
요,潦,16,水,(료)큰비,土
요,醪,18,金,(료)막걸리,土
요,鐐,20,金,(료)은,土
요,飂,20,木,(료)높은 바람,土
요,飉,21,木,(료)산들 바람,土
요,拗,9,木,"꺾을, 비틀",土
요,擾,19,木,"어지러울, 흐려질",土
요,橈,16,木,"굽힐, 꺾일",土
요,約,9,木,부절(맺을 약),土
요,腰,15,水,허리,土
요,搖,14,木,"움직일, 별이름",土
요,遙,17,土,"멀, 노닐",土
요,了,2,金,"(료)마칠, 깨달을",土
요,僚,14,火,"(료)동료, 벼슬아치",土
요,喓,12,水,벌레 소리,土
요,殀,8,水,일찍 죽을,土
요,祅,9,木,재앙,土
요,窅,10,水,움펑눈,土
요,鷂,21,火,새매,土
요,嘹,15,水,(료)울다,土
요,獠,16,土,(료)밤 사냥,土
요,繚,18,木,(료)감길,土
요,膋,16,水,(료)발기름,土
요,蟯,18,水,"요충, 기생충",土
욕,辱,10,土,"욕될,굽힐",土
욕,欲,11,木,"하고자 할, 원할",土
욕,浴,11,水,"목욕, 깨끗이할",土
욕,縟,16,木,"무늬, 채색",土
욕,褥,16,木,"요, 침구",土
욕,溽,14,水,젖을,土
욕,蓐,16,木,깔개,土
욕,欲,15,火,"욕심, 욕정",土
용,用,5,水,"쓸, 행할",土
용,容,10,木,"얼굴, 모양",土
용,傛,12,火,익숙할,土
용,庸,11,木,"떳떳할, 항상",土
용,涌,11,水,샘솟을,土
용,湧,13,水,샘솟을,土
용,溶,14,水,"흐를, 녹일",土
용,勇,7,水,"길, 솟을",土
용,鎔,18,金,"녹일, 거푸집",土
용,熔,14,火,녹일,土
용,瑢,15,金,패옥소리,土
용,榕,14,木,목나무,土
용,槦,15,木,나무이름,土
용,埇,10,土,"길 돋울, 골목길",土
용,鏞,19,金,큰쇠북,土
용,蓉,16,木,"연꽃, 나무연꽃",土
용,勇,9,土,"날랠, 용기",土
용,墉,14,土,"담, 벽",土
용,茸,12,木,"녹용, 뾰죽날",土
용,硧,12,金,"숫돌, (동)갈",土
용,舂,11,土,찧을,土
용,踴,16,土,뛸,土
용,冗,4,木,"무익할, 여가",土
용,慂,14,火,"권할, 억지로 권할",土
용,聳,17,火,"솟을, 삼갈",土
용,俑,9,火,허수아비,土
용,傭,13,火,품팔이,土
용,踊,14,土,"뛸, 춤출",土
용,龍,16,土,"姓,(룡)임금,용",土
용,㦶,10,金,"사나울, 날랠",土
용,塎,13,土,불안한 모양,土
용,慵,15,火,게으를,土
용,憃,15,火,천치,土
용,蛹,13,水,"번데기, 초파리",土
용,龒,21,土,용,土
우,瑀,14,金,옥돌,土
우,玗,8,金,"옥돌, 지명",土
우,牛,4,土,"姓,소,별이름",土
우,友,4,水,"벗, 친구",土
우,又,2,水,"姓,또,용서할",土
우,邘,10,土,땅이름 우,土
우,盓,11,土,물 소용돌이,土
우,俁,9,火,클,土
우,扜,7,木,당길,土
우,慪,15,火,공경할,土
우,㥥,13,火,기뻐할,土
우,燠,17,火,따뜻할,土
우,遇,16,土,"만날, 대접할",土
우,羽,6,火,"깃, 우성",土
우,郵,15,土,"역말, 우편",土
우,偶,11,火,"무리, 짝지을",土
우,優,17,火,"넉넉할, 부드러울",土
우,隅,17,土,"기슭, 모퉁이",土
우,釪,11,金,"바리때, 요령",土
우,盂,8,金,"바리, 사발",土
우,禑,14,木,복,土
우,踽,16,土,외로울,土
우,麀,13,土,암사슴,土
우,麌,18,土,큰사슴,土
우,齲,24,金,충치,土
우,迂,10,土,"길이 멀, 굽을",土
우,紆,9,木,굽을,土
우,雩,11,水,기우제,土
우,圩,6,土,움푹들어갈,土
우,憂,15,火,"근심할, 걱정할",土
우,訧,11,金,허물,土
우,吁,6,水,"탄식할, (유)부를",土
우,疣,9,水,혹,土
우,宇,6,木,"집, 지붕",土
우,旴,7,火,"해돋을, 클",土
우,雨,8,水,"비, 비올",土
우,佑,7,火,"도울, 도움될",土
우,祐,10,金,"도울, 행복",土
우,禹,9,土,"姓,하우씨,펼",土
우,芋,9,木,토란,土
우,藕,21,木,연뿌리,土
우,虞,13,木,헤아릴,土
우,䨒,14,水,물소리,土
우,于,3,水,"姓,어조사,행할",土
우,堣,12,土,땅이름,土
우,愚,13,火,어리석을,土
우,尤,4,土,"더욱, 특히",土
우,堣,12,土,모퉁이,土
우,庽,12,木,부칠,土
우,杅,7,木,사발,土
우,竽,9,木,피리,土
우,耦,15,木,나란히 갈,土
우,鍝,17,金,톱,土
우,寓,12,木,"머무를, 숙소",土
우,亴,12,火,날,土
우,偊,11,火,혼자 걸을,土
우,訏,10,金,클,土
우,优,6,火,"넉넉할, 뛰어날",土
우,盱,8,木,쳐다볼,土
우,謣,18,金,망령될,土
우,右,5,水,오른쪽,土
욱,旭,6,火,"빛날, 아침해",土
욱,昱,9,火,"햇빛, 빛날",土
욱,煜,13,火,"빛날, 성할",土
욱,郁,13,土,"姓,문채날,향기",土
욱,燠,17,火,따뜻할,土
욱,彧,10,火,"문채, 문채 빛날",土
욱,勖,11,土,힘쓸,土
욱,栯,10,木,산앵두,土
욱,稶,15,木,"서직, 무성할",土
욱,㦽,16,火,문채날,土
욱,頊,13,金,"삼갈, 머리 숙일",土
운,云,4,水,"이를, 어조사",土
운,夽,7,木,"높을, 클",土
운,賱,16,金,넉넉할,土
운,沄,8,水,"소용돌이칠, 넓을",土
운,芸,10,木,"향초이름, 성한 모양",土
운,雲,12,水,"姓,구름,습기",土
운,運,16,土,"움직일, 옮길",土
운,韻,19,金,"음운, 울림",土
운,熉,14,火,노란 모양,土
운,鄖,17,土,나라이름,土
운,員,10,水,더할(원),土
운,䆬,15,水,떨어질,土
운,䫟,19,火,둥글,土
운,惲,13,火,혼후할,土
운,韵,13,金,"운, 운치",土
운,蕓,18,木,"평지, 겨자풀",土
운,耘,10,木,"김맬, 없앨",土
운,暈,13,火,달무리,土
운,橒,16,木,나무 무늬,土
운,篔,16,木,왕대,土
운,䉙,18,木,왕대,土
운,澐,16,水,큰물결,土
운,妘,7,土,"성씨, 여자",土
운,霣,18,水,떨어질,土
운,隕,18,土,"떨어질, 잃을",土
운,殞,14,水,"죽을, 떨어질",土
운,紜,10,木,어지러울,土
울,蔚,17,木,"땅, 고을이름",土
울,亐,4,木,땅이름,土
울,䵥,18,水,검을,土
울,菀,14,木,자완,土
울,鬱,29,木,"막힐, 우거질",土
웅,雄,12,火,"영웅, 수컷",土
웅,熊,14,火,"곰, 빛나는 모양",土
원,元,4,木,"姓,으뜸,근본",土
원,原,10,土,"근본, 벌판",土
원,源,14,水,"근원, 이을",土
원,垣,9,土,"담, 별이름",土
원,洹,10,水,"강이름, 물흐를",土
원,沅,8,水,강이름,土
원,倇,10,火,즐거워할,土
원,袁,10,木,"姓,옷치렁거릴",土
원,楥,13,木,"신골, 느티나무",土
원,芫,10,木,팥꽃나무,土
원,薗,19,木,동산,土
원,溒,14,水,물 흐를,土
원,謜,17,金,천천히 말할,土
원,騵,20,火,절따말,土
원,鵷,19,火,원추새,土
원,黿,17,土,자라,土
원,猨,13,土,원숭이,土
원,猿,14,土,원숭이,土
원,朊,8,水,달빛 희미할,土
원,鴛,16,火,원앙(원앙의 수컷),土
원,怨,9,火,"원망, 미워할",土
원,褑,15,木,"띠, 옷",土
원,冤,10,木,원통할,土
원,寃,11,木,원통할,土
원,蜿,14,水,(완)굼틀거릴,土
원,媛,12,土,"아름다울, 아리따울",土
원,杬,8,木,나무이름,土
원,愿,14,火,"정성, 착할",土
원,苑,11,木,나라 동산,土
원,願,19,火,"원할, 하고자 할",土
원,員,10,水,"수효, 둥글",土
원,院,15,土,"담, 집, 절",土
원,瑗,14,金,"도리옥, 근옥",土
원,嫄,13,土,여자이름,土
원,鋺,16,金,저울바탕,土
원,轅,17,火,"끌채, 수레",土
원,婉,11,土,"순할, 예쁠",土
원,阮,12,土,관문이름,土
원,湲,13,水,"물흐를, 맑을",土
원,爰,9,木,"이에, 여기에",土
원,遠,17,土,"멀, 심오할",土
원,園,13,水,"동산, 울타리",土
